region,timestamp,metric,value,unit
NSW1,2025-01-17 16:00:00+10:00,price,4.4666667,$/MWh
NSW1,2025-01-17 17:00:00+10:00,price,-20.083333,$/MWh
NSW1,2025-01-17 18:00:00+10:00,price,64.740833,$/MWh
NSW1,2025-01-17 19:00:00+10:00,price,92.06,$/MWh
NSW1,2025-01-17 20:00:00+10:00,price,86.796667,$/MWh
NSW1,2025-01-17 21:00:00+10:00,price,75.626667,$/MWh
NSW1,2025-01-17 22:00:00+10:00,price,78.159167,$/MWh
NSW1,2025-01-17 23:00:00+10:00,price,70.63,$/MWh
NSW1,2025-01-18 00:00:00+10:00,price,49.161667,$/MWh
NSW1,2025-01-18 01:00:00+10:00,price,35.6275,$/MWh
NSW1,2025-01-18 02:00:00+10:00,price,26.066667,$/MWh
NSW1,2025-01-18 03:00:00+10:00,price,31.13,$/MWh
NSW1,2025-01-18 04:00:00+10:00,price,48.845833,$/MWh
NSW1,2025-01-18 05:00:00+10:00,price,45.146667,$/MWh
NSW1,2025-01-18 06:00:00+10:00,price,-22.246667,$/MWh
NSW1,2025-01-18 07:00:00+10:00,price,-31.49,$/MWh
NSW1,2025-01-18 08:00:00+10:00,price,-34.165,$/MWh
NSW1,2025-01-18 09:00:00+10:00,price,-37.113333,$/MWh
NSW1,2025-01-18 10:00:00+10:00,price,-34.095,$/MWh
NSW1,2025-01-18 11:00:00+10:00,price,-32.049167,$/MWh
NSW1,2025-01-18 12:00:00+10:00,price,-32.22,$/MWh
NSW1,2025-01-18 13:00:00+10:00,price,-35.326667,$/MWh
NSW1,2025-01-18 14:00:00+10:00,price,-30.931667,$/MWh
NSW1,2025-01-18 15:00:00+10:00,price,-15.4175,$/MWh
NSW1,2025-01-18 16:00:00+10:00,price,-22.6275,$/MWh
NSW1,2025-01-18 17:00:00+10:00,price,-5.9766667,$/MWh
NSW1,2025-01-18 18:00:00+10:00,price,79.021667,$/MWh
NSW1,2025-01-18 19:00:00+10:00,price,101.89833,$/MWh
NSW1,2025-01-18 20:00:00+10:00,price,73.684167,$/MWh
NSW1,2025-01-18 21:00:00+10:00,price,62.4875,$/MWh
NSW1,2025-01-18 22:00:00+10:00,price,62.683333,$/MWh
NSW1,2025-01-18 23:00:00+10:00,price,67.468333,$/MWh
NSW1,2025-01-19 00:00:00+10:00,price,74.389167,$/MWh
NSW1,2025-01-19 01:00:00+10:00,price,72.748333,$/MWh
NSW1,2025-01-19 02:00:00+10:00,price,59.905,$/MWh
NSW1,2025-01-19 03:00:00+10:00,price,55.654167,$/MWh
NSW1,2025-01-19 04:00:00+10:00,price,74.7675,$/MWh
NSW1,2025-01-19 05:00:00+10:00,price,61.588333,$/MWh
NSW1,2025-01-19 06:00:00+10:00,price,-9.9933333,$/MWh
NSW1,2025-01-19 07:00:00+10:00,price,-31.889167,$/MWh
NSW1,2025-01-19 08:00:00+10:00,price,-34.091667,$/MWh
NSW1,2025-01-19 09:00:00+10:00,price,-37.7075,$/MWh
NSW1,2025-01-19 10:00:00+10:00,price,-37.980833,$/MWh
NSW1,2025-01-19 11:00:00+10:00,price,-40.454167,$/MWh
NSW1,2025-01-19 12:00:00+10:00,price,-40.065,$/MWh
NSW1,2025-01-19 13:00:00+10:00,price,-33.595,$/MWh
NSW1,2025-01-19 14:00:00+10:00,price,-30.3625,$/MWh
NSW1,2025-01-19 15:00:00+10:00,price,-27.48,$/MWh
NSW1,2025-01-19 16:00:00+10:00,price,-15.795833,$/MWh
NSW1,2025-01-19 17:00:00+10:00,price,25.921667,$/MWh
NSW1,2025-01-19 18:00:00+10:00,price,163.9575,$/MWh
NSW1,2025-01-19 19:00:00+10:00,price,114.99167,$/MWh
NSW1,2025-01-19 20:00:00+10:00,price,87.974167,$/MWh
NSW1,2025-01-19 21:00:00+10:00,price,94.221667,$/MWh
NSW1,2025-01-19 22:00:00+10:00,price,91.363333,$/MWh
NSW1,2025-01-19 23:00:00+10:00,price,89.79,$/MWh
NSW1,2025-01-20 00:00:00+10:00,price,88.704167,$/MWh
NSW1,2025-01-20 01:00:00+10:00,price,88.068333,$/MWh
NSW1,2025-01-20 02:00:00+10:00,price,90.695,$/MWh
NSW1,2025-01-20 03:00:00+10:00,price,102.78,$/MWh
NSW1,2025-01-20 04:00:00+10:00,price,105.37917,$/MWh
NSW1,2025-01-20 05:00:00+10:00,price,108.35833,$/MWh
NSW1,2025-01-20 06:00:00+10:00,price,65.416667,$/MWh
NSW1,2025-01-20 07:00:00+10:00,price,-14.170833,$/MWh
NSW1,2025-01-20 08:00:00+10:00,price,-24.174167,$/MWh
NSW1,2025-01-20 09:00:00+10:00,price,-32.476667,$/MWh
NSW1,2025-01-20 10:00:00+10:00,price,-35.9575,$/MWh
NSW1,2025-01-20 11:00:00+10:00,price,-35.984167,$/MWh
NSW1,2025-01-20 12:00:00+10:00,price,-34.14,$/MWh
NSW1,2025-01-20 13:00:00+10:00,price,-30.193333,$/MWh
NSW1,2025-01-20 14:00:00+10:00,price,-23.754167,$/MWh
NSW1,2025-01-20 15:00:00+10:00,price,6.7783333,$/MWh
NSW1,2025-01-20 16:00:00+10:00,price,34.891667,$/MWh
NSW1,2025-01-20 17:00:00+10:00,price,124.15083,$/MWh
NSW1,2025-01-20 18:00:00+10:00,price,259.9225,$/MWh
NSW1,2025-01-20 19:00:00+10:00,price,265.1375,$/MWh
NSW1,2025-01-20 20:00:00+10:00,price,184.1275,$/MWh
NSW1,2025-01-20 21:00:00+10:00,price,114.31167,$/MWh
NSW1,2025-01-20 22:00:00+10:00,price,147.63667,$/MWh
NSW1,2025-01-20 23:00:00+10:00,price,150.27583,$/MWh
NSW1,2025-01-21 00:00:00+10:00,price,106.01417,$/MWh
NSW1,2025-01-21 01:00:00+10:00,price,127.9875,$/MWh
NSW1,2025-01-21 02:00:00+10:00,price,100.32083,$/MWh
NSW1,2025-01-21 03:00:00+10:00,price,92.5325,$/MWh
NSW1,2025-01-21 04:00:00+10:00,price,107.32667,$/MWh
NSW1,2025-01-21 05:00:00+10:00,price,130.32833,$/MWh
NSW1,2025-01-21 06:00:00+10:00,price,76.96,$/MWh
NSW1,2025-01-21 07:00:00+10:00,price,59.586667,$/MWh
NSW1,2025-01-21 08:00:00+10:00,price,45.850833,$/MWh
NSW1,2025-01-21 09:00:00+10:00,price,-6.0041667,$/MWh
NSW1,2025-01-21 10:00:00+10:00,price,16.685833,$/MWh
NSW1,2025-01-21 11:00:00+10:00,price,8.7041667,$/MWh
NSW1,2025-01-21 12:00:00+10:00,price,-4.3125,$/MWh
NSW1,2025-01-21 13:00:00+10:00,price,36.961667,$/MWh
NSW1,2025-01-21 14:00:00+10:00,price,43.770833,$/MWh
NSW1,2025-01-21 15:00:00+10:00,price,64.864167,$/MWh
NSW1,2025-01-21 16:00:00+10:00,price,78.66,$/MWh
NSW1,2025-01-21 17:00:00+10:00,price,175.76083,$/MWh
NSW1,2025-01-21 18:00:00+10:00,price,241.14083,$/MWh
NSW1,2025-01-21 19:00:00+10:00,price,228.45167,$/MWh
NSW1,2025-01-21 20:00:00+10:00,price,191.58167,$/MWh
NSW1,2025-01-21 21:00:00+10:00,price,157.63917,$/MWh
NSW1,2025-01-21 22:00:00+10:00,price,143.955,$/MWh
NSW1,2025-01-21 23:00:00+10:00,price,132.43917,$/MWh
NSW1,2025-01-22 00:00:00+10:00,price,93.035,$/MWh
NSW1,2025-01-22 01:00:00+10:00,price,80.365833,$/MWh
NSW1,2025-01-22 02:00:00+10:00,price,75.735833,$/MWh
NSW1,2025-01-22 03:00:00+10:00,price,76.586667,$/MWh
NSW1,2025-01-22 04:00:00+10:00,price,76.635,$/MWh
NSW1,2025-01-22 05:00:00+10:00,price,79.575833,$/MWh
NSW1,2025-01-22 06:00:00+10:00,price,36.588333,$/MWh
NSW1,2025-01-22 07:00:00+10:00,price,33.271667,$/MWh
NSW1,2025-01-22 08:00:00+10:00,price,14.866667,$/MWh
NSW1,2025-01-22 09:00:00+10:00,price,-33.825833,$/MWh
NSW1,2025-01-22 10:00:00+10:00,price,-39.48,$/MWh
NSW1,2025-01-22 11:00:00+10:00,price,-28.148333,$/MWh
NSW1,2025-01-22 12:00:00+10:00,price,17.665833,$/MWh
NSW1,2025-01-22 13:00:00+10:00,price,1199.3483,$/MWh
NSW1,2025-01-22 14:00:00+10:00,price,39.5625,$/MWh
NSW1,2025-01-22 15:00:00+10:00,price,43.845833,$/MWh
NSW1,2025-01-22 16:00:00+10:00,price,2057.1108,$/MWh
NSW1,2025-01-22 17:00:00+10:00,price,175.3825,$/MWh
NSW1,2025-01-22 18:00:00+10:00,price,769.06333,$/MWh
NSW1,2025-01-22 19:00:00+10:00,price,802.7625,$/MWh
NSW1,2025-01-22 20:00:00+10:00,price,107.95333,$/MWh
NSW1,2025-01-22 21:00:00+10:00,price,128.805,$/MWh
NSW1,2025-01-22 22:00:00+10:00,price,96.958333,$/MWh
NSW1,2025-01-22 23:00:00+10:00,price,69.885,$/MWh
NSW1,2025-01-23 00:00:00+10:00,price,59.449167,$/MWh
NSW1,2025-01-23 01:00:00+10:00,price,59.550833,$/MWh
NSW1,2025-01-23 02:00:00+10:00,price,57.454167,$/MWh
NSW1,2025-01-23 03:00:00+10:00,price,63.403333,$/MWh
NSW1,2025-01-23 04:00:00+10:00,price,78.359167,$/MWh
NSW1,2025-01-23 05:00:00+10:00,price,98.875,$/MWh
NSW1,2025-01-23 06:00:00+10:00,price,49.33,$/MWh
NSW1,2025-01-23 07:00:00+10:00,price,30.406667,$/MWh
NSW1,2025-01-23 08:00:00+10:00,price,1.57,$/MWh
NSW1,2025-01-23 09:00:00+10:00,price,-12.383333,$/MWh
NSW1,2025-01-23 10:00:00+10:00,price,-16.981667,$/MWh
NSW1,2025-01-23 11:00:00+10:00,price,-15.998333,$/MWh
NSW1,2025-01-23 12:00:00+10:00,price,-26.124167,$/MWh
NSW1,2025-01-23 13:00:00+10:00,price,-24.259167,$/MWh
NSW1,2025-01-23 14:00:00+10:00,price,22.325833,$/MWh
NSW1,2025-01-23 15:00:00+10:00,price,61.630833,$/MWh
NSW1,2025-01-23 16:00:00+10:00,price,73.39,$/MWh
NSW1,2025-01-23 17:00:00+10:00,price,112.85917,$/MWh
NSW1,2025-01-23 18:00:00+10:00,price,126.64833,$/MWh
NSW1,2025-01-23 19:00:00+10:00,price,131.88583,$/MWh
NSW1,2025-01-23 20:00:00+10:00,price,118.39583,$/MWh
NSW1,2025-01-23 21:00:00+10:00,price,112.92917,$/MWh
NSW1,2025-01-23 22:00:00+10:00,price,112.68,$/MWh
NSW1,2025-01-23 23:00:00+10:00,price,107.74167,$/MWh
NSW1,2025-01-24 00:00:00+10:00,price,111.74,$/MWh
NSW1,2025-01-24 01:00:00+10:00,price,99.981667,$/MWh
NSW1,2025-01-24 02:00:00+10:00,price,87.135,$/MWh
NSW1,2025-01-24 03:00:00+10:00,price,89.499167,$/MWh
NSW1,2025-01-24 04:00:00+10:00,price,101.90667,$/MWh
NSW1,2025-01-24 05:00:00+10:00,price,137.24083,$/MWh
NSW1,2025-01-24 06:00:00+10:00,price,80.823333,$/MWh
NSW1,2025-01-24 07:00:00+10:00,price,61.0075,$/MWh
NSW1,2025-01-24 08:00:00+10:00,price,54.293333,$/MWh
NSW1,2025-01-24 09:00:00+10:00,price,36.444167,$/MWh
NSW1,2025-01-24 10:00:00+10:00,price,46.173333,$/MWh
NSW1,2025-01-24 11:00:00+10:00,price,42.428333,$/MWh
NSW1,2025-01-24 12:00:00+10:00,price,-3.3175,$/MWh
NSW1,2025-01-24 13:00:00+10:00,price,24.898333,$/MWh
NSW1,2025-01-24 14:00:00+10:00,price,9.7591667,$/MWh
NSW1,2025-01-24 15:00:00+10:00,price,38.418333,$/MWh
NSW1,2025-01-24 16:00:00+10:00,price,56.999167,$/MWh
NSW1,2025-01-24 17:00:00+10:00,price,58.021667,$/MWh
NSW1,2025-01-24 18:00:00+10:00,price,163.05,$/MWh
NSW1,2025-01-24 19:00:00+10:00,price,170.2625,$/MWh
NSW1,2025-01-24 20:00:00+10:00,price,127.58833,$/MWh
NSW1,2025-01-24 21:00:00+10:00,price,93.721667,$/MWh
NSW1,2025-01-24 22:00:00+10:00,price,85.380833,$/MWh
NSW1,2025-01-24 23:00:00+10:00,price,82.0375,$/MWh
NSW1,2025-01-25 00:00:00+10:00,price,78.644167,$/MWh
NSW1,2025-01-25 01:00:00+10:00,price,76.659167,$/MWh
NSW1,2025-01-25 02:00:00+10:00,price,76.328333,$/MWh
NSW1,2025-01-25 03:00:00+10:00,price,79.9225,$/MWh
NSW1,2025-01-25 04:00:00+10:00,price,94.665833,$/MWh
NSW1,2025-01-25 05:00:00+10:00,price,94.245,$/MWh
NSW1,2025-01-25 06:00:00+10:00,price,31.301667,$/MWh
NSW1,2025-01-25 07:00:00+10:00,price,-26.17,$/MWh
NSW1,2025-01-25 08:00:00+10:00,price,-18.761667,$/MWh
NSW1,2025-01-25 09:00:00+10:00,price,-31.795,$/MWh
NSW1,2025-01-25 10:00:00+10:00,price,-29.621667,$/MWh
NSW1,2025-01-25 11:00:00+10:00,price,-28.523333,$/MWh
NSW1,2025-01-25 12:00:00+10:00,price,-29.003333,$/MWh
NSW1,2025-01-25 13:00:00+10:00,price,-29.796667,$/MWh
NSW1,2025-01-25 14:00:00+10:00,price,-26.448333,$/MWh
NSW1,2025-01-25 15:00:00+10:00,price,-8.1575,$/MWh
NSW1,2025-01-25 16:00:00+10:00,price,-6.0733333,$/MWh
NSW1,2025-01-25 17:00:00+10:00,price,62.5775,$/MWh
NSW1,2025-01-25 18:00:00+10:00,price,107.49167,$/MWh
NSW1,2025-01-25 19:00:00+10:00,price,100.085,$/MWh
NSW1,2025-01-25 20:00:00+10:00,price,88.37,$/MWh
NSW1,2025-01-25 21:00:00+10:00,price,91.208333,$/MWh
NSW1,2025-01-25 22:00:00+10:00,price,88.765,$/MWh
NSW1,2025-01-25 23:00:00+10:00,price,87.978333,$/MWh
NSW1,2025-01-26 00:00:00+10:00,price,82.345,$/MWh
NSW1,2025-01-26 01:00:00+10:00,price,77.719167,$/MWh
NSW1,2025-01-26 02:00:00+10:00,price,76.214167,$/MWh
NSW1,2025-01-26 03:00:00+10:00,price,76.096667,$/MWh
NSW1,2025-01-26 04:00:00+10:00,price,64.025,$/MWh
NSW1,2025-01-26 05:00:00+10:00,price,62.72,$/MWh
NSW1,2025-01-26 06:00:00+10:00,price,19.271667,$/MWh
NSW1,2025-01-26 07:00:00+10:00,price,18.513333,$/MWh
NSW1,2025-01-26 08:00:00+10:00,price,42.968333,$/MWh
NSW1,2025-01-26 09:00:00+10:00,price,21.406667,$/MWh
NSW1,2025-01-26 10:00:00+10:00,price,-10.720833,$/MWh
NSW1,2025-01-26 11:00:00+10:00,price,-17.510833,$/MWh
NSW1,2025-01-26 12:00:00+10:00,price,-29.486667,$/MWh
NSW1,2025-01-26 13:00:00+10:00,price,-20.8575,$/MWh
NSW1,2025-01-26 14:00:00+10:00,price,8.5841667,$/MWh
NSW1,2025-01-26 15:00:00+10:00,price,-29.0425,$/MWh
NSW1,2025-01-26 16:00:00+10:00,price,-1.6233333,$/MWh
NSW1,2025-01-26 17:00:00+10:00,price,37.665,$/MWh
NSW1,2025-01-26 18:00:00+10:00,price,80.93,$/MWh
NSW1,2025-01-26 19:00:00+10:00,price,77.189167,$/MWh
NSW1,2025-01-26 20:00:00+10:00,price,74.184167,$/MWh
NSW1,2025-01-26 21:00:00+10:00,price,81.42,$/MWh
NSW1,2025-01-26 22:00:00+10:00,price,73.799167,$/MWh
NSW1,2025-01-26 23:00:00+10:00,price,71.3125,$/MWh
NSW1,2025-01-27 00:00:00+10:00,price,61.051667,$/MWh
NSW1,2025-01-27 01:00:00+10:00,price,55.446667,$/MWh
NSW1,2025-01-27 02:00:00+10:00,price,55.405833,$/MWh
NSW1,2025-01-27 03:00:00+10:00,price,56.52,$/MWh
NSW1,2025-01-27 04:00:00+10:00,price,74.415833,$/MWh
NSW1,2025-01-27 05:00:00+10:00,price,74.44,$/MWh
NSW1,2025-01-27 06:00:00+10:00,price,47.258333,$/MWh
NSW1,2025-01-27 07:00:00+10:00,price,-12.05,$/MWh
NSW1,2025-01-27 08:00:00+10:00,price,-17.581667,$/MWh
NSW1,2025-01-27 09:00:00+10:00,price,-11.174167,$/MWh
NSW1,2025-01-27 10:00:00+10:00,price,-10.831667,$/MWh
NSW1,2025-01-27 11:00:00+10:00,price,3.82,$/MWh
NSW1,2025-01-27 12:00:00+10:00,price,41.420833,$/MWh
NSW1,2025-01-27 13:00:00+10:00,price,55.425833,$/MWh
NSW1,2025-01-27 14:00:00+10:00,price,60.844167,$/MWh
NSW1,2025-01-27 15:00:00+10:00,price,75.324167,$/MWh
NSW1,2025-01-27 16:00:00+10:00,price,86.779167,$/MWh
NSW1,2025-01-27 17:00:00+10:00,price,144.91333,$/MWh
NSW1,2025-01-27 18:00:00+10:00,price,195.79167,$/MWh
NSW1,2025-01-27 19:00:00+10:00,price,129.12667,$/MWh
NSW1,2025-01-27 20:00:00+10:00,price,93.990833,$/MWh
NSW1,2025-01-27 21:00:00+10:00,price,87.276667,$/MWh
NSW1,2025-01-27 22:00:00+10:00,price,75.143333,$/MWh
NSW1,2025-01-27 23:00:00+10:00,price,74.25,$/MWh
NSW1,2025-01-28 00:00:00+10:00,price,72.598333,$/MWh
NSW1,2025-01-28 01:00:00+10:00,price,72.834167,$/MWh
NSW1,2025-01-28 02:00:00+10:00,price,60.634167,$/MWh
NSW1,2025-01-28 03:00:00+10:00,price,57.421667,$/MWh
NSW1,2025-01-28 04:00:00+10:00,price,73.9475,$/MWh
NSW1,2025-01-28 05:00:00+10:00,price,90.023333,$/MWh
NSW1,2025-01-28 06:00:00+10:00,price,90.743333,$/MWh
NSW1,2025-01-28 07:00:00+10:00,price,52.176667,$/MWh
NSW1,2025-01-28 08:00:00+10:00,price,45.4125,$/MWh
NSW1,2025-01-28 09:00:00+10:00,price,70.415833,$/MWh
NSW1,2025-01-28 10:00:00+10:00,price,54.511667,$/MWh
NSW1,2025-01-28 11:00:00+10:00,price,47.215833,$/MWh
NSW1,2025-01-28 12:00:00+10:00,price,45.498333,$/MWh
NSW1,2025-01-28 13:00:00+10:00,price,48.595833,$/MWh
NSW1,2025-01-28 14:00:00+10:00,price,53.086667,$/MWh
NSW1,2025-01-28 15:00:00+10:00,price,38.405,$/MWh
NSW1,2025-01-28 16:00:00+10:00,price,93.821667,$/MWh
NSW1,2025-01-28 17:00:00+10:00,price,148.43833,$/MWh
NSW1,2025-01-28 18:00:00+10:00,price,93.090833,$/MWh
NSW1,2025-01-28 19:00:00+10:00,price,79.903333,$/MWh
NSW1,2025-01-28 20:00:00+10:00,price,79.690833,$/MWh
NSW1,2025-01-28 21:00:00+10:00,price,75.915,$/MWh
NSW1,2025-01-28 22:00:00+10:00,price,61.430833,$/MWh
NSW1,2025-01-28 23:00:00+10:00,price,68.975833,$/MWh
NSW1,2025-01-29 00:00:00+10:00,price,70.175833,$/MWh
NSW1,2025-01-29 01:00:00+10:00,price,65.093333,$/MWh
NSW1,2025-01-29 02:00:00+10:00,price,71.2025,$/MWh
NSW1,2025-01-29 03:00:00+10:00,price,60.434167,$/MWh
NSW1,2025-01-29 04:00:00+10:00,price,68.310833,$/MWh
NSW1,2025-01-29 05:00:00+10:00,price,107.75417,$/MWh
NSW1,2025-01-29 06:00:00+10:00,price,77.336667,$/MWh
NSW1,2025-01-29 07:00:00+10:00,price,50.1725,$/MWh
NSW1,2025-01-29 08:00:00+10:00,price,40.805833,$/MWh
NSW1,2025-01-29 09:00:00+10:00,price,63.5125,$/MWh
NSW1,2025-01-29 10:00:00+10:00,price,58.618333,$/MWh
NSW1,2025-01-29 11:00:00+10:00,price,51.89,$/MWh
NSW1,2025-01-29 12:00:00+10:00,price,44.009167,$/MWh
NSW1,2025-01-29 13:00:00+10:00,price,33.666667,$/MWh
NSW1,2025-01-29 14:00:00+10:00,price,53.719167,$/MWh
NSW1,2025-01-29 15:00:00+10:00,price,45.486667,$/MWh
NSW1,2025-01-29 16:00:00+10:00,price,79.4275,$/MWh
NSW1,2025-01-29 17:00:00+10:00,price,132.75167,$/MWh
NSW1,2025-01-29 18:00:00+10:00,price,248.73167,$/MWh
NSW1,2025-01-29 19:00:00+10:00,price,119.37583,$/MWh
NSW1,2025-01-29 20:00:00+10:00,price,95.873333,$/MWh
NSW1,2025-01-29 21:00:00+10:00,price,80.475,$/MWh
NSW1,2025-01-29 22:00:00+10:00,price,81.7725,$/MWh
NSW1,2025-01-29 23:00:00+10:00,price,85.274167,$/MWh
NSW1,2025-01-30 00:00:00+10:00,price,78.749167,$/MWh
NSW1,2025-01-30 01:00:00+10:00,price,75.045833,$/MWh
NSW1,2025-01-30 02:00:00+10:00,price,73.580833,$/MWh
NSW1,2025-01-30 03:00:00+10:00,price,79.02,$/MWh
NSW1,2025-01-30 04:00:00+10:00,price,90.555833,$/MWh
NSW1,2025-01-30 05:00:00+10:00,price,138.67417,$/MWh
NSW1,2025-01-30 06:00:00+10:00,price,98.671667,$/MWh
NSW1,2025-01-30 07:00:00+10:00,price,53.46,$/MWh
NSW1,2025-01-30 08:00:00+10:00,price,59.9,$/MWh
NSW1,2025-01-30 09:00:00+10:00,price,71.438333,$/MWh
NSW1,2025-01-30 10:00:00+10:00,price,53.924167,$/MWh
NSW1,2025-01-30 11:00:00+10:00,price,45.446667,$/MWh
NSW1,2025-01-30 12:00:00+10:00,price,42.721667,$/MWh
NSW1,2025-01-30 13:00:00+10:00,price,31.405833,$/MWh
NSW1,2025-01-30 14:00:00+10:00,price,42.516667,$/MWh
NSW1,2025-01-30 15:00:00+10:00,price,38.178333,$/MWh
NSW1,2025-01-30 16:00:00+10:00,price,37.081667,$/MWh
NSW1,2025-01-30 17:00:00+10:00,price,83.2025,$/MWh
NSW1,2025-01-30 18:00:00+10:00,price,129.94833,$/MWh
NSW1,2025-01-30 19:00:00+10:00,price,132.84917,$/MWh
NSW1,2025-01-30 20:00:00+10:00,price,103.4925,$/MWh
NSW1,2025-01-30 21:00:00+10:00,price,92.834167,$/MWh
NSW1,2025-01-30 22:00:00+10:00,price,81.006667,$/MWh
NSW1,2025-01-30 23:00:00+10:00,price,71.999167,$/MWh
NSW1,2025-01-31 00:00:00+10:00,price,69.620833,$/MWh
NSW1,2025-01-31 01:00:00+10:00,price,72.978333,$/MWh
NSW1,2025-01-31 02:00:00+10:00,price,72.188333,$/MWh
NSW1,2025-01-31 03:00:00+10:00,price,73.935,$/MWh
NSW1,2025-01-31 04:00:00+10:00,price,81.234167,$/MWh
NSW1,2025-01-31 05:00:00+10:00,price,126.23333,$/MWh
NSW1,2025-01-31 06:00:00+10:00,price,83.3275,$/MWh
NSW1,2025-01-31 07:00:00+10:00,price,48.326667,$/MWh
NSW1,2025-01-31 08:00:00+10:00,price,56.3125,$/MWh
NSW1,2025-01-31 09:00:00+10:00,price,66.064167,$/MWh
NSW1,2025-01-31 10:00:00+10:00,price,62.945833,$/MWh
NSW1,2025-01-31 11:00:00+10:00,price,73.354167,$/MWh
NSW1,2025-01-31 12:00:00+10:00,price,57.744167,$/MWh
NSW1,2025-01-31 13:00:00+10:00,price,61.034167,$/MWh
NSW1,2025-01-31 14:00:00+10:00,price,25.818333,$/MWh
NSW1,2025-01-31 15:00:00+10:00,price,-3.4366667,$/MWh
NSW1,2025-01-31 16:00:00+10:00,price,3.8258333,$/MWh
NSW1,2025-01-31 17:00:00+10:00,price,55.193333,$/MWh
NSW1,2025-01-31 18:00:00+10:00,price,109.85917,$/MWh
NSW1,2025-01-31 19:00:00+10:00,price,110.83917,$/MWh
NSW1,2025-01-31 20:00:00+10:00,price,97.9525,$/MWh
NSW1,2025-01-31 21:00:00+10:00,price,80.266667,$/MWh
NSW1,2025-01-31 22:00:00+10:00,price,77.426667,$/MWh
NSW1,2025-01-31 23:00:00+10:00,price,74.6425,$/MWh
NSW1,2025-02-01 01:00:00+10:00,price,66.371667,$/MWh
NSW1,2025-02-01 02:00:00+10:00,price,76.099167,$/MWh
NSW1,2025-02-01 03:00:00+10:00,price,73.415,$/MWh
NSW1,2025-02-01 04:00:00+10:00,price,85.428333,$/MWh
NSW1,2025-02-01 05:00:00+10:00,price,94.169167,$/MWh
NSW1,2025-02-01 06:00:00+10:00,price,54.07,$/MWh
NSW1,2025-02-01 07:00:00+10:00,price,63.4275,$/MWh
NSW1,2025-02-01 08:00:00+10:00,price,115.2575,$/MWh
NSW1,2025-02-01 09:00:00+10:00,price,48.803333,$/MWh
NSW1,2025-02-01 10:00:00+10:00,price,39.140833,$/MWh
NSW1,2025-02-01 11:00:00+10:00,price,51.940833,$/MWh
NSW1,2025-02-01 12:00:00+10:00,price,39.999167,$/MWh
NSW1,2025-02-01 13:00:00+10:00,price,38.953333,$/MWh
NSW1,2025-02-01 14:00:00+10:00,price,50.320833,$/MWh
NSW1,2025-02-01 15:00:00+10:00,price,64.986667,$/MWh
NSW1,2025-02-01 16:00:00+10:00,price,57.5175,$/MWh
NSW1,2025-02-01 17:00:00+10:00,price,87.818333,$/MWh
NSW1,2025-02-01 18:00:00+10:00,price,184.2825,$/MWh
NSW1,2025-02-01 19:00:00+10:00,price,160.0625,$/MWh
NSW1,2025-02-01 20:00:00+10:00,price,157.40417,$/MWh
NSW1,2025-02-01 21:00:00+10:00,price,127.81917,$/MWh
NSW1,2025-02-01 22:00:00+10:00,price,113.36917,$/MWh
NSW1,2025-02-01 23:00:00+10:00,price,127.685,$/MWh
NSW1,2025-02-02 00:00:00+10:00,price,105.18667,$/MWh
NSW1,2025-02-02 01:00:00+10:00,price,86.9725,$/MWh
NSW1,2025-02-02 02:00:00+10:00,price,68.2175,$/MWh
NSW1,2025-02-02 03:00:00+10:00,price,61.151667,$/MWh
NSW1,2025-02-02 04:00:00+10:00,price,67.725833,$/MWh
NSW1,2025-02-02 05:00:00+10:00,price,74.976667,$/MWh
NSW1,2025-02-02 06:00:00+10:00,price,23.941667,$/MWh
NSW1,2025-02-02 07:00:00+10:00,price,-20.600833,$/MWh
NSW1,2025-02-02 08:00:00+10:00,price,2.6283333,$/MWh
NSW1,2025-02-02 09:00:00+10:00,price,6.5491667,$/MWh
NSW1,2025-02-02 10:00:00+10:00,price,24.405833,$/MWh
NSW1,2025-02-02 11:00:00+10:00,price,10.98,$/MWh
NSW1,2025-02-02 12:00:00+10:00,price,-14.306667,$/MWh
NSW1,2025-02-02 13:00:00+10:00,price,8.8316667,$/MWh
NSW1,2025-02-02 14:00:00+10:00,price,50.251667,$/MWh
NSW1,2025-02-02 15:00:00+10:00,price,56.1325,$/MWh
NSW1,2025-02-02 16:00:00+10:00,price,35.7775,$/MWh
NSW1,2025-02-02 17:00:00+10:00,price,90.366667,$/MWh
NSW1,2025-02-02 18:00:00+10:00,price,239.5975,$/MWh
NSW1,2025-02-02 19:00:00+10:00,price,184.42917,$/MWh
NSW1,2025-02-02 20:00:00+10:00,price,126.02,$/MWh
NSW1,2025-02-02 21:00:00+10:00,price,95.364167,$/MWh
NSW1,2025-02-02 22:00:00+10:00,price,116.645,$/MWh
NSW1,2025-02-02 23:00:00+10:00,price,86.8225,$/MWh
NSW1,2025-02-03 00:00:00+10:00,price,77.493333,$/MWh
NSW1,2025-02-03 01:00:00+10:00,price,76.006667,$/MWh
NSW1,2025-02-03 02:00:00+10:00,price,75.995833,$/MWh
NSW1,2025-02-03 03:00:00+10:00,price,75.975,$/MWh
NSW1,2025-02-03 04:00:00+10:00,price,76.2925,$/MWh
NSW1,2025-02-03 05:00:00+10:00,price,118.96167,$/MWh
NSW1,2025-02-03 06:00:00+10:00,price,102.28417,$/MWh
NSW1,2025-02-03 07:00:00+10:00,price,63.444167,$/MWh
